"","Datasets","volume","center_x","center_y","MERFISH_cell_type_annotation","Region","Excitatory_vs_Inhibitory","Segment","Gender","Mouse_ID","AP_position","Section_ID"
"2707604700227100068","20240415",2479.63110351562,5064.08827241161,7790.64779236633,"astrocyte_2",NA,NA,NA,"male","M2",4,"0415_M2_T"
"2726544600435100028","20240422",3879.69702148438,5491.71285463602,10886.0199693115,"endothelial",NA,NA,NA,"female","F1",3,"0422_F1_S"
"2795584800485100054","20240610",1801.603515625,5034.84845317865,7432.99312077009,"DH_ex_Sox5",1,"excitatory",5,"female","F4",4,"0610_F4_T"
"2795584800130100205","20240610",3395.556640625,6174.93630757579,4852.26618169629,"gamma_motoneuron",NA,NA,22,"female","F3",2,"0610_F3_L"
"2795103300198100171","20240610",5444.12548828125,6730.54676287458,1554.08552838064,"DH_in_Klhl14",1,"inhibitory",10,"male","M4",2,"0610_M4_L"
"2707737900063100163","20240415",2962.2333984375,11409.0689426234,9170.65817042231,"astrocyte_2",NA,NA,NA,"female","F1",2,"0415_F1_L"
"2787445900585100216","20240503",1480.63305664062,8600.7303514774,4357.91426749696,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",1,"0503_F3_C"
"2787889600193100015","20240503",1809.76843261719,6005.49017745024,7204.69003954472,"DH_ex_Grp",1,"excitatory",6,"male","M5",4,"0503_M5_T"
"2656144900370100176","20240328",2927.79272460938,7706.03602928914,4102.57850632492,"endothelial",NA,NA,NA,"male","M2",4,"0328_M2_T"
"2707604000072100079","20240415",4064.80737304688,8010.18945610535,8691.70949724526,"oligodendrocyte_2",NA,NA,NA,"male","M3",2,"0415_M3_L"
"2787889600281100092","20240503",4798.6806640625,10420.925355939,7767.490476131,"DH_in_Cdh3",1,"inhibitory",10,"male","M4",1,"0503_M4_C"
"2787445900338100016","20240503",3541.11401367188,1565.3912116914,2424.44092503769,"Schwann_cell",NA,NA,NA,"female","F5",2,"0503_F5_L"
"2945606900000007957","20240328",1905.2197265625,1067.55845223293,6164.99032173841,"DH_in_Pdyn",1,"inhibitory",2,"female","F1",1,"0328_F1_C"
"2707604700412100039","20240415",1570.20654296875,3123.0496862088,9933.40907125294,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M2",1,"0415_M2_C"
"2945606900000008245","20240328",1694.91918945312,1075.50087525311,6267.78393284514,"DH_ex_Tac2",1,"excitatory",8,"female","F1",1,"0328_F1_C"
"2795584800237100106","20240610",2422.45751953125,6114.99690352468,5508.16726059344,"endothelial",NA,NA,NA,"female","F3",2,"0610_F3_L"
"2787889600422100062","20240503",3311.11401367188,9694.60150272097,8886.68831828254,"oligodendrocyte_2",NA,NA,NA,"male","M4",1,"0503_M4_C"
"2787445900550100068","20240503",2325.02099609375,9110.42064741673,3885.97185992016,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",1,"0503_F3_C"
"2796212800944100093","20240613",3039.73828125,7325.99816690385,8087.08902469804,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",1,"0613_F3_C"
"2787445900403100045","20240503",3382.91015625,9256.04116837867,2764.1085243437,"meninges_1",NA,NA,NA,"female","F4",1,"0503_F4_C"
"2796212800914100178","20240613",2999.6103515625,7635.66745868511,7879.38501498749,"oligodendrocyte_precursor_cell",NA,NA,NA,"female","F3",1,"0613_F3_C"
"2787445900897100148","20240503",803.804992675781,2604.76944092842,6819.3057920748,"gamma_motoneuron",NA,NA,22,"female","F3",3,"0503_F3_S"
"2787445900098100150","20240503",1847.39208984375,6782.5649346665,619.872378214408,"DH_in_Rorb",1,"inhibitory",7,"female","F5",1,"0503_F5_C"
"2707604800219100061","20240415",1485.57373046875,2625.82356050116,5858.86286967993,"endothelial",NA,NA,NA,"male","M1",4,"0415_M1_T"
"2787445900463100100","20240503",5057.51953125,5372.90383461106,3416.35216576984,"oligodendrocyte_2",NA,NA,NA,"female","F4",4,"0503_F4_T"
"2656144900136100106","20240328",1818.40844726562,7696.66560690039,1444.20090380995,"astrocyte_2",NA,NA,NA,"male","M1",1,"0328_M1_C"
"2707604700226100107","20240415",3226.82836914062,4869.66228678073,7804.31876707834,"endothelial",NA,NA,NA,"male","M2",4,"0415_M2_T"
"2787445900803100037","20240503",1964.78588867188,7514.64098983293,5970.39124837056,"meninges_1",NA,NA,NA,"male","M5",1,"0503_M5_C"
"2795903600354100060","20240613",1881.89099121094,4518.56438742951,7434.1573669705,"DH_in_Npy",1,"inhibitory",4,"male","M5",4,"0613_M5_T"
"2795103300415100059","20240610",1622.84790039062,8685.82115224225,3004.28649960645,"oligodendrocyte_precursor_cell",NA,NA,NA,"male","M5",3,"0610_M5_S"
"2946331700000002594","20240415",1123.50122070312,7831.70107129234,978.366976852296,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F2",1,"0415_F2_C"
"2787445900511100010","20240503",2431.07104492188,8444.25780989137,3728.24772921656,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",1,"0503_F3_C"
"2787445900326100040","20240503",2359.81811523438,8378.80455930694,2180.03164071043,"M_in_Tfap2b",3,"inhibitory",12,"female","F4",1,"0503_F4_C"
"2796212800080100043","20240613",1986.033203125,7116.96678360552,497.029995290097,"astrocyte_1",NA,NA,NA,"female","F5",3,"0613_F5_S"
"2796212800521100134","20240613",3068.09057617188,5335.2848888943,4586.61073897313,"MV_ex_Syt2",4,"excitatory",14,"female","F3",2,"0613_F3_L"
"2707737900008100185","20240415",2578.33227539062,10684.8523026778,7990.25687031751,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F1",3,"0415_F1_S"
"2656144900536100103","20240328",2763.34838867188,10369.1578853408,5688.38962630343,"endothelial",NA,NA,NA,"male","M1",2,"0328_M1_L"
"2707737900147100172","20240415",2071.39819335938,9472.44813855118,10930.40995522,"DH_in_Klhl14",1,"inhibitory",10,"female","F1",4,"0415_F1_T"
"2787445900301100035","20240503",341.299743652344,1399.95562396321,2162.44841976109,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F5",3,"0503_F5_S"
"2796212800371200067","20240613",4947.25341796875,8030.86432799883,3107.39531650883,"Schwann_cell",NA,NA,NA,"female","F5",2,"0613_F5_L"
"2796212800537100211","20240613",3532.32006835938,9833.49608580209,4620.4851062987,"DH_ex_Reln",1,"excitatory",6,"female","F5",1,"0613_F5_C"
"2796212800598100156","20240613",2364.40161132812,8963.95676617324,5145.67206259887,"MV_in_Sema5b",4,"inhibitory",15,"female","F5",1,"0613_F5_C"
"2787889600443100212","20240503",1507.29248046875,5267.50550845428,9319.5895576156,"astrocyte_1",NA,NA,NA,"male","M4",2,"0503_M4_L"
"2656143800153100155","20240328",2168.388671875,2004.69992267272,4186.81599119812,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M3",1,"0328_M3_C"
"2946331700000016068","20240415",2924.64721679688,11408.8777512702,2839.84842808484,"oligodendrocyte_2",NA,NA,NA,"female","F2",2,"0415_F2_L"
"2787889600230100066","20240503",3676.521484375,6333.72284578928,7464.40991831454,"DH_ex_Sox5/Tac1",1,"excitatory",5,"male","M5",4,"0503_M5_T"
"2656144300108100177","20240328",2945.87646484375,12491.2344304111,11542.9374686053,"oligodendrocyte_2",NA,NA,NA,"female","F2",1,"0328_F2_C"
"2787889600444100215","20240503",3168.22827148438,5702.61923676287,9288.64290717612,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M4",2,"0503_M4_L"
"2796212800483100024","20240613",4064.69897460938,3539.01672210568,4108.26893585734,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",3,"0613_F3_S"
"2707737900147100189","20240415",1598.16772460938,9607.53191449975,10945.3781694166,"meninges_2",NA,NA,NA,"female","F1",4,"0415_F1_T"
"2787445900859100202","20240503",3370.3681640625,2453.57836177418,6547.24312069103,"DH_in_Klhl14",1,"inhibitory",10,"female","F3",3,"0503_F3_S"
"2795584800240100053","20240610",3974.28564453125,6978.04207183589,5475.22188962332,"DM_ex_Zfhx3",2,"excitatory",11,"female","F3",2,"0610_F3_L"
"2656144900504100163","20240328",533.063415527344,8751.73031850992,5456.48653281508,"astrocyte_1",NA,NA,NA,"male","M2",2,"0328_M2_L"
"2787445900717100078","20240503",753.883544921875,4029.36038199964,5299.43673907407,"M_ex_Neurod2",3,"excitatory",13,"female","F3",2,"0503_F3_L"
"2707604800141100034","20240415",1094.76452636719,4374.41503366746,4623.30633723503,"oligodendrocyte_progenitor_1",NA,NA,NA,"male","M1",2,"0415_M1_L"
"2787889600058100074","20240503",687.497253417969,8631.78235558025,6094.6636351276,"oligodendrocyte_1",NA,NA,NA,"male","M5",1,"0503_M5_C"
"2787445900682100128","20240503",1342.90673828125,4673.40354539431,5067.07332882057,"oligodendrocyte_2",NA,NA,NA,"female","F3",2,"0503_F3_L"
"2796212800429100114","20240613",5012.67333984375,6472.09861921705,3617.1188424587,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F4",2,"0613_F4_L"
"2795584800412100278","20240610",1344.38427734375,4514.79463176316,7063.72768174272,"M_in_Tfap2b",3,"inhibitory",12,"female","F4",4,"0610_F4_T"
"2707604800283100024","20240415",2681.6357421875,3027.11367038975,6635.17549023242,"DH_ex_Prkcg/Nts",1,"excitatory",8,"male","M1",4,"0415_M1_T"
"2795584800456100094","20240610",2588.3251953125,6902.03074762126,7231.46189378455,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F4",2,"0610_F4_L"
"2787445900731100026","20240503",3830.84326171875,7908.67758776271,5248.27784011354,"oligodendrocyte_progenitor_1",NA,NA,NA,"female","F3",1,"0503_F3_C"
"2656144900476200071","20240328",4423.55126953125,8261.70046428252,5158.98122707348,"meninges_1",NA,NA,NA,"male","M2",2,"0328_M2_L"
"2796212800759100295","20240613",2098.11059570312,9089.07334700786,6608.40735942003,"oligodendrocyte_1",NA,NA,NA,"female","F4",1,"0613_F4_C"
"2787889600277100226","20240503",1630.57397460938,9410.0116432996,7939.62895869257,"DH_ex_Sox5",1,"excitatory",5,"male","M4",1,"0503_M4_C"
"2796212800461100222","20240613",2573.92236328125,6404.80326715671,4034.65655775857,"MV_in_Gm26673",4,"inhibitory",19,"female","F4",2,"0613_F4_L"
"2795584800203100322","20240610",3175.02075195312,6483.80806483235,5418.29154030606,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",2,"0610_F3_L"
"2707604800118100027","20240415",3368.4541015625,3871.05359617015,4422.4580396018,"astrocyte_2",NA,NA,NA,"male","M1",2,"0415_M1_L"
"2726542200026100134","20240422",1787.17248535156,10717.9875619415,4513.22385384154,"oligodendrocyte_1",NA,NA,NA,"male","M1",3,"0422_M1_S"
"2796212801011100022","20240613",3336.755859375,7915.58493088931,8587.9891663524,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",1,"0613_F3_C"
"2787445900800100075","20240503",4908.85107421875,6630.66558629286,5924.77537499613,"oligodendrocyte_2",NA,NA,NA,"female","F3",4,"0503_F3_T"
"2795903600299100132","20240613",2593.107421875,3652.99304980697,7062.13672877962,"oligodendrocyte_2",NA,NA,NA,"male","M5",4,"0613_M5_T"
"2787445900301100016","20240503",1037.0849609375,1449.54801587504,2141.64549077029,"endothelial",NA,NA,NA,"female","F5",3,"0503_F5_S"
"2796212800919100095","20240613",2491.56420898438,9198.30988749862,7867.13463663872,"oligodendrocyte_1",NA,NA,NA,"female","F4",1,"0613_F4_C"
"2726562800203100120","20240422",2940.01000976562,7846.90868216415,4814.61666155388,"oligodendrocyte_2",NA,NA,NA,"male","M2",2,"0422_M2_L"
"2707604700062100194","20240415",1365.96447753906,5955.62294671062,5927.88649082894,"DH_in_Cdh3",1,"inhibitory",10,"male","M2",2,"0415_M2_L"
"2796212800913100297","20240613",2322.51489257812,7363.32109897397,8022.91205573783,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",1,"0613_F3_C"
"2795903600374100128","20240613",2809.951171875,2966.55352905455,7810.99770814671,"astrocyte_2",NA,NA,NA,"male","M4",2,"0613_M4_L"
"2795903600006100051","20240613",1484.1962890625,1676.72699290603,3945.22576621445,"DH_ex_Maf/Cck",1,"excitatory",10,"male","M5",3,"0613_M5_S"
"2707604700364100125","20240415",2486.26708984375,3200.89878618146,9454.63087160181,"DM_ex_Zfhx3",2,"excitatory",11,"male","M2",1,"0415_M2_C"
"2707604000153100083","20240415",3321.2060546875,5512.78427932256,10252.8727815447,"endothelial",NA,NA,NA,"male","M3",4,"0415_M3_T"
"2787445900287200061","20240503",4664.736328125,7822.61571948265,2053.68927257907,"astrocyte_2",NA,NA,NA,"female","F4",1,"0503_F4_C"
"2787445900545100074","20240503",907.621520996094,7740.36905318778,3887.70543733606,"DH_ex_Prkcg/Rxfp1",1,"excitatory",6,"female","F3",1,"0503_F3_C"
"2656144900583100192","20240328",1106.05200195312,8888.63092999182,6273.43210254353,"oligodendrocyte_1",NA,NA,NA,"male","M2",2,"0328_M2_L"
"2787889600486100089","20240503",1319.14050292969,7469.93580925115,9498.87624369853,"oligodendrocyte_precursor_cell",NA,NA,NA,"male","M4",4,"0503_M4_T"
"2707604700250100313","20240415",1529.27917480469,4618.81721855408,8224.26980073866,"DH_ex_Prkcg/Cck",1,"excitatory",8,"male","M2",4,"0415_M2_T"
"2945606900000002902","20240328",2346.806640625,664.443400181728,5310.91923287918,"astrocyte_1",NA,NA,NA,"female","F1",1,"0328_F1_C"
"2796212800918100117","20240613",3437.3056640625,8921.10393989086,7938.22974495118,"astrocyte_1",NA,NA,NA,"female","F4",1,"0613_F4_C"
"2707604000110100144","20240415",2071.82666015625,5930.23778239483,9455.25190123007,"DM_ex_Zfhx3",2,"excitatory",11,"male","M3",4,"0415_M3_T"
"2795584800201100136","20240610",2384.8349609375,5882.12501336785,5376.29122491486,"DH_ex_Reln/Npff",1,"excitatory",1,"female","F3",2,"0610_F3_L"
"2795584800448100039","20240610",3347.69140625,4582.77662896254,7147.07356674041,"endothelial",NA,NA,NA,"female","F4",4,"0610_F4_T"
"2795584800476100046","20240610",3175.61669921875,2468.46346187909,7416.4326613936,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F4",1,"0610_F4_C"
"2795903600242100166","20240613",2085.88842773438,2330.85379619291,6408.84916626939,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M4",2,"0613_M4_L"
"2795103300145100291","20240610",1463.87548828125,1729.01474441096,1224.76777402929,"M_in_Tfap2b",3,"inhibitory",12,"male","M4",1,"0610_M4_C"
"2796212800342100080","20240613",2056.18212890625,8934.01198768057,2901.56863261748,"gamma_motoneuron",NA,NA,22,"female","F5",4,"0613_F5_T"
"2796212800951100085","20240613",833.566040039062,9055.39537164383,8068.35733149416,"alpha_motoneuron",NA,NA,22,"female","F4",1,"0613_F4_C"
"2795584800447100260","20240610",1072.90673828125,4426.15063237253,7367.7430604582,"DH_in_Pdyn",1,"inhibitory",2,"female","F4",4,"0610_F4_T"
"2795103300312100041","20240610",2999.72534179688,9159.62340829743,2228.73542196694,"oligodendrocyte_2",NA,NA,NA,"male","M5",3,"0610_M5_S"
"2796212800890100143","20240613",3547.25927734375,9878.75903804414,7653.06192966335,"DH_ex_Cpne4",1,"excitatory",3,"female","F4",1,"0613_F4_C"
"2787445900170100133","20240503",1813.33227539062,6178.06785459921,1174.08987698943,"MV_in_Gabra1",4,"inhibitory",16,"female","F5",1,"0503_F5_C"
"2787889600097100036","20240503",3365.14794921875,9405.38655869779,6357.05341244125,"oligodendrocyte_2",NA,NA,NA,"male","M5",1,"0503_M5_C"
"2707604700388100220","20240415",2351.99829101562,3033.93821503824,9897.88294897877,"DH_in_Npy",1,"inhibitory",4,"male","M2",1,"0415_M2_C"
"2796212800747100097","20240613",1818.14416503906,5888.242947652,6407.87370227231,"oligodendrocyte_1",NA,NA,NA,"female","F3",4,"0613_F3_T"
"2707737900074100169","20240415",3105.93798828125,10882.4644319637,9346.03669219767,"M_in_Tfap2b",3,"inhibitory",12,"female","F1",2,"0415_F1_L"
"2796212800553100031","20240613",2759.98364257812,5220.44004802033,4661.95912193169,"endothelial",NA,NA,NA,"female","F3",2,"0613_F3_L"
"2946331700000014009","20240415",3131.283203125,9934.66975427815,2536.07535832608,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F2",4,"0415_F2_T"
"2796212800593200044","20240613",2726.6806640625,7443.79400342517,4990.08599929383,"astrocyte_1",NA,NA,NA,"female","F4",4,"0613_F4_T"
"2945606900000006622","20240328",2277.72875976562,1607.4996059674,6014.49461725395,"endothelial",NA,NA,NA,"female","F1",1,"0328_F1_C"
"2656144900541100206","20240328",2476.40380859375,11904.7639123897,5704.46395102014,"oligodendrocyte_1",NA,NA,NA,"male","M1",3,"0328_M1_S"
"2656143800055100113","20240328",3236.43774414062,2420.20861122593,3017.85657502495,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M3",1,"0328_M3_C"
"2795903600516100102","20240613",3654.24853515625,6315.69862746034,9165.61077047361,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M5",1,"0613_M5_C"
"2787889600379100132","20240503",1441.22045898438,7594.0867672828,8748.17638092075,"DH_in_Cdh3",1,"inhibitory",10,"male","M4",4,"0503_M4_T"
"2707604800082100030","20240415",1560.53137207031,5482.42295065487,3797.54689969122,"DH_ex_Nmu/Tac2",1,"excitatory",8,"male","M1",2,"0415_M1_L"
"2787445900512100017","20240503",602.637756347656,8735.95204559527,3747.50169929519,"astrocyte_2",NA,NA,NA,"female","F3",1,"0503_F3_C"
"2787445900352100148","20240503",1956.57678222656,5549.20483557845,2661.27456788343,"DH_ex_Prkcg/Nts",1,"excitatory",8,"female","F4",4,"0503_F4_T"
"2656144900557100254","20240328",3258.83935546875,8898.24107201003,6055.8139896724,"MV_ex_Syt2",4,"excitatory",14,"male","M2",2,"0328_M2_L"
"2946331700000020169","20240415",1798.84619140625,10978.6361320561,3787.2783106541,"M_in_Tfap2b",3,"inhibitory",12,"female","F2",2,"0415_F2_L"
"2795584800124100180","20240610",1651.80297851562,4658.43037059146,4754.96933139159,"oligodendrocyte_1",NA,NA,NA,"female","F3",4,"0610_F3_T"
"2656144900263100219","20240328",1548.74816894531,6807.92251482363,2888.14674861013,"endothelial",NA,NA,NA,"male","M2",1,"0328_M2_C"
"2707604700128100030","20240415",2364.22875976562,4264.07423945681,6623.97957128484,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M2",2,"0415_M2_L"
"2946331700000001579","20240415",3074.70703125,8370.60643358578,533.247022538155,"astrocyte_1",NA,NA,NA,"female","F2",1,"0415_F2_C"
"2787445900597100052","20240503",6953.97314453125,1598.20003993149,4465.92479147931,"astrocyte_1",NA,NA,NA,"female","F4",3,"0503_F4_S"
"2787889600349100073","20240503",3572.98266601562,9323.35188344959,8336.553633209,"MV_in_Gabra1",4,"inhibitory",16,"male","M4",1,"0503_M4_C"
"2795584800426100121","20240610",2658.4384765625,8453.85354275053,7076.52115003749,"DM_ex_Zfhx3",2,"excitatory",11,"female","F4",3,"0610_F4_S"
"2795903600355200166","20240613",2621.23388671875,4965.6229766997,7654.34328314982,"Schwann_cell",NA,NA,NA,"male","M5",4,"0613_M5_T"
"2795903600114100170","20240613",3638.22583007812,2872.01982619014,5032.24722486065,"MV_in_Sema5b",4,"inhibitory",15,"male","M5",2,"0613_M5_L"
"2946331700000001833","20240415",2408.93530273438,8578.18319102487,730.633763455728,"astrocyte_1",NA,NA,NA,"female","F2",1,"0415_F2_C"
"2707737900060200124","20240415",3527.40698242188,10613.0759747119,9111.00716449344,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F1",2,"0415_F1_L"
"2946331700000014057","20240415",1547.00524902344,10185.4492440174,2511.22738499765,"DH_ex_Reln/Npff",1,"excitatory",1,"female","F2",4,"0415_F2_T"
"2795103300129100178","20240610",5127.001953125,7110.49087494792,926.494322613173,"MV_in_Gm26673",4,"inhibitory",19,"male","M4",2,"0610_M4_L"
"2795103300153100110","20240610",3558.56713867188,4079.7182955941,1168.99260834808,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M4",4,"0610_M4_T"
"2787889600414100093","20240503",2328.076171875,7358.34929009434,8919.70945626315,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M4",4,"0503_M4_T"
"2795584800670100085","20240610",3788.09765625,6333.03243290773,8917.67680238209,"MV_in_Sema5b",4,"inhibitory",15,"female","F5",2,"0610_F5_L"
"2787889600317100090","20240503",2473.67651367188,10461.3106301869,8091.43731795152,"astrocyte_1",NA,NA,NA,"male","M4",1,"0503_M4_C"
"2707604000140100089","20240415",1745.16369628906,6020.0643214767,9987.78587005099,"DH_ex_Sox5/Tac1",1,"excitatory",5,"male","M3",4,"0415_M3_T"
"2787889600348200081","20240503",5284.1884765625,9065.1928518645,8460.87094318666,"astrocyte_1",NA,NA,NA,"male","M4",1,"0503_M4_C"
"2946331700000008641","20240415",2331.876953125,9980.84496086929,1852.69451069547,"endothelial",NA,NA,NA,"female","F2",4,"0415_F2_T"
"2787889600485100104","20240503",3588.20068359375,7149.5455728909,9534.16325132828,"gamma_motoneuron",NA,NA,22,"male","M4",4,"0503_M4_T"
